7,5,6,6,5,4,6,7,7,8,8,10,10,10,10,11,12,12,14,19,20,20,20,24,25,26,28,28,29,30
-8,8,2,3,5,7,5,6,7,8,9,12,12,12,13,14,15,16,19,26,33,33,34,42,43,48,50,53,55,55
5,5,5,4,7,6,7,9,10,12,14,14,20,22,22,23,23,24,26,28,28,29,31,33,36,36,36,39,40,41
8,10,3,7,4,5,8,7,10,12,14,15,16,16,17,18,19,20,21,21,24,24,24,25,26,28,28,29,29,29
4,4,6,6,6,7,7,8,8,12,12,14,18,18,18,19,20,23,25,26,29,30,31,31,34,37,37,38,38,39
4,6,8,4,7,4,8,8,11,13,13,17,20,21,22,22,24,26,27,29,31,33,33,35,36,37,37,37,38,38
-8,-8,-9,-8,5,8,6,6,8,9,11,11,12,12,14,16,18,21,21,21,23,27,28,28,28,32,32,32,34,39
6,5,6,5,6,5,6,11,11,13,14,16,18,19,20,20,20,20,22,22,24,24,24,26,29,35,36,36,37,38
6,5,7,5,6,7,9,8,8,9,9,9,9,11,11,11,11,11,11,11,11,11,15,16,16,17,19,21,25,26
4,5,6,3,8,5,6,6,7,8,8,9,9,9,10,11,11,13,16,18,18,22,22,24,24,25,26,27,28,29
8,7,5,5,-9,4,7,7,8,8,10,11,12,13,15,16,16,16,17,19,22,22,25,28,30,32,33,35,44,46
7,7,4,5,5,7,5,7,7,7,7,7,8,9,9,9,10,10,11,11,12,13,14,18,18,20,20,20,23,23
6,7,6,4,6,5,6,8,10,12,12,12,13,16,17,18,19,19,19,22,22,30,36,44,49,50,53,56,57,58
7,6,5,4,5,4,7,6,7,9,12,14,15,15,15,15,16,17,18,18,18,22,22,23,23,26,29,29,31,31
6,5,7,6,7,6,9,16,16,18,19,19,20,20,21,22,22,22,24,26,29,30,30,30,32,32,35,35,36,36
5,4,4,5,4,7,6,8,8,10,10,10,11,12,16,16,17,18,18,18,20,25,25,26,26,26,27,29,32,32
8,-12,6,6,4,6,5,7,9,10,10,13,13,14,14,14,17,18,21,23,26,31,31,32,32,35,35,38,38,41
4,7,5,9,9,5,7,10,10,11,11,12,13,17,19,20,22,22,22,23,25,27,28,29,29,31,31,32,32,33
5,6,9,5,5,6,8,12,13,14,15,16,17,18,18,21,21,22,26,27,29,29,31,32,32,33,33,36,39,40
5,5,6,2,4,7,7,10,12,12,13,13,14,15,15,16,16,17,19,20,23,24,24,24,25,26,26,27,27,27
-11,6,6,7,6,7,8,7,11,13,13,13,14,16,16,17,17,17,17,18,19,20,20,26,29,29,33,33,33,36
6,6,5,6,6,7,7,10,10,13,13,14,15,18,19,19,20,24,24,25,25,30,30,30,32,35,38,44,45,47
7,7,6,5,5,5,6,9,9,9,11,12,12,13,13,13,13,13,15,16,16,16,16,17,19,20,21,21,21,22
2,5,5,6,5,7,7,9,10,11,16,18,20,21,21,21,22,22,23,26,31,32,32,33,34,36,37,37,37,37
3,7,5,7,6,6,9,10,12,12,12,13,15,15,15,19,19,21,21,22,22,22,23,23,23,23,23,24,24,25
5,-12,7,7,6,5,6,12,13,13,13,14,14,15,17,19,20,22,23,26,26,28,30,30,30,34,34,35,36,37
6,5,5,6,3,6,12,12,12,12,13,14,16,16,16,16,23,25,25,27,28,28,29,29,31,31,32,39,43,45
-11,7,-12,6,5,3,3,3,6,8,9,9,13,16,17,17,17,17,18,19,19,19,21,24,24,25,25,26,28,33
7,6,-9,7,10,7,9,7,11,11,15,17,19,19,22,24,27,27,28,29,33,38,39,39,45,45,48,48,49,50
-16,6,4,6,2,2,6,7,12,13,15,19,19,22,22,27,27,28,32,35,38,38,42,42,43,43,45,52,52,54
4,5,6,6,9,8,6,6,8,8,9,10,11,11,11,12,13,14,15,16,16,16,17,17,19,19,21,22,24,24
