8,11,14,17,17,23,26,26,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
9,10,12,14,14,16,16,19,22,25,25,26,26,27,27,27,28,28,28,29,29,29,30,31,31,31,31,31,31,32
8,11,16,17,18,20,22,23,24,24,24,24,24,24,25,27,27,29,29,29,29,29,30,30,31,31,31,31,31,31
7,8,11,12,13,14,15,19,21,23,23,23,23,23,23,23,23,24,26,26,26,26,26,26,27,27,27,27,27,27
10,10,11,13,16,18,18,18,22,27,29,30,30,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32
7,11,16,16,16,17,17,17,18,18,18,18,19,20,20,20,21,21,21,23,23,23,23,23,23,23,23,25,26,26
7,13,16,18,20,25,26,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29
10,15,16,17,20,20,20,23,26,26,30,30,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32
7,7,11,12,12,13,16,18,21,21,21,21,21,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,25
6,9,12,16,17,17,17,20,20,21,23,23,23,24,26,29,29,29,29,30,31,32,32,33,34,34,34,34,34,34
9,13,16,16,16,16,18,19,19,20,20,20,20,20,21,21,21,21,22,22,22,22,23,23,23,23,23,23,23,23
11,11,15,16,20,25,26,26,26,26,29,29,30,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33
9,12,13,15,19,20,21,23,24,24,25,25,26,26,26,26,29,29,29,29,29,29,31,31,31,31,31,31,31,31
7,9,12,14,15,15,18,19,19,19,19,19,20,20,20,22,26,27,28,28,28,28,28,28,30,30,30,30,30,30
6,6,8,12,16,16,22,22,25,26,29,29,29,29,29,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31
9,10,12,14,20,21,21,22,22,22,22,22,23,24,24,24,24,24,25,26,26,26,26,26,26,26,26,26,26,27
